recv_stamp,msg_stamp
1592492632875666336,1592492632845372817
1592492633001687473,1592492632972716052
1592492633129729059,1592492633098504012
1592492633256290762,1592492633226624568
1592492633382273201,1592492633353117507
1592492633497818679,1592492633471897186
1592492633513569847,1592492633505566100
1592492633644127096,1592492633611804654
1592492633771353869,1592492633741473471
1592492633881656903,1592492633851636203
1592492633948279605,1592492633927376479
1592492634073282313,1592492634045341836
1592492634198207629,1592492634170342387
1592492634251831968,1592492634239112427
1592492634353069683,1592492634325014027
1592492634483415052,1592492634450904678
1592492634614343040,1592492634580545148
1592492634645016237,1592492634630520172
1592492634774690419,1592492634742990256
1592492634902321749,1592492634871893626
1592492635023426146,1592492634989919130
1592492635058295970,1592492635043784192
1592492635185807694,1592492635155555070
1592492635313917686,1592492635282924845
1592492635415837472,1592492635380559706
1592492635469174097,1592492635448411224
1592492635591422028,1592492635566415463
1592492635716163203,1592492635688299153
1592492635793816893,1592492635770356347
1592492635858817261,1592492635836722061
1592492635979598719,1592492635956293686
1592492636106350274,1592492636077440431
1592492636164430479,1592492636149977945
1592492636278054277,1592492636246136035
1592492636388034367,1592492636375037443
1592492636516482436,1592492636485978982
1592492636533756698,1592492636521150355
1592492636637687192,1592492636625045015
1592492636768180902,1592492636735983199
1592492636892326626,1592492636863317342
1592492636905953841,1592492636894526058
1592492637036817417,1592492637003952760
1592492637164524559,1592492637133733432
1592492637280451531,1592492637250057651
1592492637316812975,1592492637302427310
1592492637447641945,1592492637414125096
1592492637577729298,1592492637545425093
1592492637674247176,1592492637643024610
1592492637757996964,1592492637725904363
1592492637885076582,1592492637854818033
1592492638012816459,1592492637982099967
1592492638072031590,1592492638059456024
1592492638199906465,1592492638168881421
1592492638329689147,1592492638297811886
1592492638440648983,1592492638408721187
1592492638476271183,1592492638463393555
1592492638605349988,1592492638574299280
1592492638735230078,1592492638702472858
1592492638829954511,1592492638799346019
1592492638873071449,1592492638858700385
1592492639000129933,1592492638970440717
1592492639131261270,1592492639096948072
1592492639223453719,1592492639189156132
1592492639261430541,1592492639246851154
1592492639390135450,1592492639358729708
1592492639521399064,1592492639487635792
1592492639614481222,1592492639584553668
1592492639706465405,1592492639678286265
1592492639833937727,1592492639803224840
1592492639964644123,1592492639931395942
1592492640005582543,1592492639989141751
1592492640109158147,1592492640078218281
1592492640233185983,1592492640206388652
1592492640363534024,1592492640330620261
1592492640393110209,1592492640378233815
1592492640505863363,1592492640475900563
1592492640634532930,1592492640603231447
1592492640761204713,1592492640731400828
1592492640776719494,1592492640764882803
1592492640897469075,1592492640864171434
1592492641025261626,1592492640994688316
1592492641158128291,1592492641121978153
1592492641172414531,1592492641157854483
1592492641288538047,1592492641255627195
1592492641415764645,1592492641385319501
1592492641542986283,1592492641512617610
1592492641557291527,1592492641546918685
1592492641684164355,1592492641652507810
1592492641813806071,1592492641781420517
1592492641936551459,1592492641906419874
1592492641957174188,1592492641943868898
1592492642085662946,1592492642054871436
1592492642214765547,1592492642182908597
1592492642325816632,1592492642294705396
1592492642354289652,1592492642339878263
1592492642481365288,1592492642451739188
1592492642609941186,1592492642578347714
1592492642715676148,1592492642682918416
1592492642755301321,1592492642740691828
1592492642863075523,1592492642852484393
1592492642991734986,1592492642961081417
1592492643066851828,1592492643054030044
1592492643166984317,1592492643132915037
1592492643294753023,1592492643263469505
1592492643421821190,1592492643391612776
1592492643470012066,1592492643443117250
1592492643579822882,1592492643546992254
1592492643706375509,1592492643676785350
1592492643834613103,1592492643803313752
1592492643854903786,1592492643843866379
1592492643976056871,1592492643944713147
1592492644102435731,1592492644072841238
1592492644230420095,1592492644199414122
1592492644262880949,1592492644248587263
1592492644390703170,1592492644360366908
1592492644515996527,1592492644487698603
1592492644619820710,1592492644585368830
1592492644664893791,1592492644649350825
1592492644794284471,1592492644762700705
1592492644922564426,1592492644891608114
1592492645015074649,1592492644981412565
1592492645057799049,1592492645043126458
1592492645188446309,1592492645155674046
1592492645315731277,1592492645285364713
1592492645405610265,1592492645374433944
1592492645482286045,1592492645448649282
1592492645607157060,1592492645579060712
1592492645735445627,1592492645704910523
1592492645796167465,1592492645779013298
