Time,CPU,%user,%nice,%system,%iowait,%steal,%idle
2020-06-27 06:11:10,3,6.06,0.00,4.04,0.00,0.00,89.90
2020-06-27 06:11:10,4,6.06,0.00,2.02,0.00,0.00,91.92
2020-06-27 06:11:10,5,6.93,0.00,1.98,0.00,0.00,91.09
2020-06-27 06:11:10,6,0.00,0.00,6.32,0.00,0.00,93.68
2020-06-27 06:11:10,7,5.10,0.00,2.04,0.00,0.00,92.86
2020-06-27 06:11:11,0,9.28,0.00,7.22,1.03,0.00,82.47
2020-06-27 06:11:11,1,5.10,0.00,6.12,0.00,0.00,88.78
2020-06-27 06:11:11,2,2.00,0.00,0.00,0.00,0.00,98.00
2020-06-27 06:11:11,3,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:11:11,4,7.07,0.00,3.03,0.00,0.00,89.90
2020-06-27 06:11:11,5,6.12,0.00,0.00,0.00,0.00,93.88
2020-06-27 06:11:11,6,4.08,0.00,8.16,0.00,0.00,87.76
2020-06-27 06:11:11,7,7.00,0.00,5.00,0.00,0.00,88.00
2020-06-27 06:11:12,0,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:11:12,1,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:11:12,2,13.40,0.00,12.37,0.00,0.00,74.23
2020-06-27 06:11:12,3,8.08,0.00,5.05,0.00,0.00,86.87
2020-06-27 06:11:12,4,3.03,0.00,0.00,0.00,0.00,96.97
2020-06-27 06:11:12,5,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:11:12,6,1.05,0.00,6.32,0.00,0.00,92.63
2020-06-27 06:11:12,7,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:11:13,0,7.07,0.00,6.06,0.00,0.00,86.87
2020-06-27 06:11:13,1,2.04,0.00,1.02,0.00,0.00,96.94
2020-06-27 06:11:13,2,6.06,0.00,5.05,0.00,0.00,88.89
2020-06-27 06:11:13,3,4.00,0.00,2.00,0.00,0.00,94.00
2020-06-27 06:11:13,4,4.08,0.00,1.02,0.00,0.00,94.90
2020-06-27 06:11:13,5,11.22,0.00,7.14,0.00,0.00,81.63
2020-06-27 06:11:13,6,1.05,0.00,4.21,0.00,0.00,94.74
2020-06-27 06:11:13,7,3.00,0.00,0.00,0.00,0.00,97.00
2020-06-27 06:11:14,0,2.04,0.00,0.00,0.00,0.00,97.96
2020-06-27 06:11:14,1,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:11:14,2,6.12,0.00,6.12,0.00,0.00,87.76
2020-06-27 06:11:14,3,3.03,0.00,0.00,0.00,0.00,96.97
2020-06-27 06:11:14,4,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:11:14,5,9.18,0.00,9.18,0.00,0.00,81.63
2020-06-27 06:11:14,6,3.09,0.00,8.25,0.00,0.00,88.66
2020-06-27 06:11:14,7,4.04,0.00,3.03,0.00,0.00,92.93
2020-06-27 06:11:15,0,1.02,0.00,1.02,0.00,0.00,97.96
2020-06-27 06:11:15,1,5.00,0.00,4.00,0.00,0.00,91.00
2020-06-27 06:11:15,2,12.12,0.00,10.10,0.00,0.00,77.78
2020-06-27 06:11:15,3,2.04,0.00,1.02,0.00,0.00,96.94
2020-06-27 06:11:15,4,0.00,0.00,0.00,0.00,0.00,100.00
2020-06-27 06:11:15,5,5.05,0.00,0.00,0.00,0.00,94.95
2020-06-27 06:11:15,6,1.04,0.00,6.25,0.00,0.00,92.71
2020-06-27 06:11:15,7,5.00,0.00,4.00,0.00,0.00,91.00
2020-06-27 06:11:16,0,1.03,0.00,0.00,0.00,0.00,98.97
2020-06-27 06:11:16,1,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:16,2,15.31,0.00,17.35,0.00,0.00,67.35
2020-06-27 06:11:16,3,5.00,0.00,2.00,0.00,0.00,93.00
2020-06-27 06:11:16,4,5.05,0.00,0.00,0.00,0.00,94.95
2020-06-27 06:11:16,5,3.00,0.00,2.00,0.00,0.00,95.00
2020-06-27 06:11:16,6,0.00,0.00,4.30,0.00,0.00,95.70
2020-06-27 06:11:16,7,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:11:17,0,6.00,0.00,6.00,0.00,0.00,88.00
2020-06-27 06:11:17,1,2.02,0.00,2.02,0.00,0.00,95.96
2020-06-27 06:11:17,2,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:11:17,3,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:11:17,4,5.00,0.00,1.00,0.00,0.00,94.00
2020-06-27 06:11:17,5,4.12,0.00,2.06,0.00,0.00,93.81
2020-06-27 06:11:17,6,7.14,0.00,12.24,0.00,0.00,80.61
2020-06-27 06:11:17,7,9.09,0.00,7.07,0.00,0.00,83.84
2020-06-27 06:11:18,0,1.03,0.00,0.00,0.00,0.00,98.97
2020-06-27 06:11:18,1,6.12,0.00,5.10,0.00,0.00,88.78
2020-06-27 06:11:18,2,9.00,0.00,7.00,0.00,0.00,84.00
2020-06-27 06:11:18,3,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:18,4,7.07,0.00,6.06,0.00,0.00,86.87
2020-06-27 06:11:18,5,4.04,0.00,3.03,0.00,0.00,92.93
2020-06-27 06:11:18,6,1.04,0.00,7.29,0.00,0.00,91.67
2020-06-27 06:11:18,7,5.05,0.00,1.01,0.00,0.00,93.94
2020-06-27 06:11:19,0,3.00,0.00,2.00,0.00,0.00,95.00
2020-06-27 06:11:19,1,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:11:19,2,13.13,0.00,13.13,0.00,0.00,73.74
2020-06-27 06:11:19,3,4.08,0.00,3.06,0.00,0.00,92.86
2020-06-27 06:11:19,4,5.05,0.00,3.03,0.00,0.00,91.92
2020-06-27 06:11:19,5,5.94,0.00,1.98,0.00,0.00,92.08
2020-06-27 06:11:19,6,1.04,0.00,5.21,0.00,0.00,93.75
2020-06-27 06:11:19,7,2.00,0.00,0.00,0.00,0.00,98.00
2020-06-27 06:11:20,0,2.08,0.00,0.00,0.00,0.00,97.92
2020-06-27 06:11:20,1,6.00,0.00,7.00,0.00,0.00,87.00
2020-06-27 06:11:20,2,13.27,0.00,8.16,0.00,0.00,78.57
2020-06-27 06:11:20,3,4.08,0.00,1.02,0.00,0.00,94.90
2020-06-27 06:11:20,4,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:11:20,5,3.06,0.00,0.00,0.00,0.00,96.94
2020-06-27 06:11:20,6,3.09,0.00,9.28,0.00,0.00,87.63
2020-06-27 06:11:20,7,3.09,0.00,0.00,0.00,0.00,96.91
2020-06-27 06:11:21,0,2.02,0.00,2.02,1.01,0.00,94.95
2020-06-27 06:11:21,1,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:11:21,2,3.00,0.00,1.00,0.00,0.00,96.00
2020-06-27 06:11:21,3,7.00,0.00,7.00,0.00,0.00,86.00
2020-06-27 06:11:21,4,12.12,0.00,9.09,0.00,0.00,78.79
2020-06-27 06:11:21,5,6.19,0.00,2.06,0.00,0.00,91.75
2020-06-27 06:11:21,6,0.00,0.00,5.15,1.03,0.00,93.81
2020-06-27 06:11:21,7,4.95,0.00,2.97,0.99,0.00,91.09
2020-06-27 06:11:22,0,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:11:22,1,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:11:22,2,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:11:22,3,7.14,0.00,5.10,0.00,0.00,87.76
2020-06-27 06:11:22,4,5.10,0.00,2.04,0.00,0.00,92.86
2020-06-27 06:11:22,5,12.00,0.00,11.00,0.00,0.00,77.00
2020-06-27 06:11:22,6,2.13,0.00,6.38,0.00,0.00,91.49
2020-06-27 06:11:22,7,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:11:23,0,3.09,0.00,2.06,0.00,0.00,94.85
2020-06-27 06:11:23,1,1.00,0.00,2.00,0.00,0.00,97.00
2020-06-27 06:11:23,2,5.94,0.00,3.96,0.00,0.00,90.10
2020-06-27 06:11:23,3,3.03,0.00,2.02,0.00,0.00,94.95
2020-06-27 06:11:23,4,9.00,0.00,5.00,0.00,0.00,86.00
2020-06-27 06:11:23,5,7.14,0.00,5.10,0.00,0.00,87.76
2020-06-27 06:11:23,6,4.12,0.00,7.22,0.00,0.00,88.66
2020-06-27 06:11:23,7,5.15,0.00,2.06,0.00,0.00,92.78
2020-06-27 06:11:24,0,6.25,0.00,5.21,0.00,0.00,88.54
2020-06-27 06:11:24,1,5.10,0.00,3.06,0.00,0.00,91.84
2020-06-27 06:11:24,2,7.14,0.00,6.12,0.00,0.00,86.73
2020-06-27 06:11:24,3,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:11:24,4,7.22,0.00,6.19,0.00,0.00,86.60
2020-06-27 06:11:24,5,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:11:24,6,0.00,0.00,6.32,0.00,0.00,93.68
2020-06-27 06:11:24,7,4.95,0.00,0.99,0.00,0.00,94.06
2020-06-27 06:11:25,0,7.07,0.00,9.09,0.00,0.00,83.84
2020-06-27 06:11:25,1,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:25,2,4.04,0.00,0.00,0.00,0.00,95.96
2020-06-27 06:11:25,3,11.46,0.00,9.38,0.00,0.00,79.17
2020-06-27 06:11:25,4,4.04,0.00,2.02,0.00,0.00,93.94
2020-06-27 06:11:25,5,5.05,0.00,2.02,0.00,0.00,92.93
2020-06-27 06:11:25,6,1.05,0.00,5.26,0.00,0.00,93.68
2020-06-27 06:11:25,7,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:11:26,0,1.03,0.00,0.00,0.00,0.00,98.97
2020-06-27 06:11:26,1,11.11,0.00,10.10,0.00,0.00,78.79
2020-06-27 06:11:26,2,7.14,0.00,3.06,0.00,0.00,89.80
2020-06-27 06:11:26,3,5.00,0.00,1.00,0.00,0.00,94.00
2020-06-27 06:11:26,4,5.00,0.00,3.00,0.00,0.00,92.00
2020-06-27 06:11:26,5,9.18,0.00,5.10,0.00,0.00,85.71
2020-06-27 06:11:26,6,2.08,0.00,6.25,0.00,0.00,91.67
2020-06-27 06:11:26,7,5.00,0.00,3.00,0.00,0.00,92.00
2020-06-27 06:11:27,0,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:27,1,1.00,0.00,2.00,0.00,0.00,97.00
2020-06-27 06:11:27,2,8.08,0.00,6.06,0.00,0.00,85.86
2020-06-27 06:11:27,3,7.22,0.00,6.19,0.00,0.00,86.60
2020-06-27 06:11:27,4,6.12,0.00,4.08,0.00,0.00,89.80
2020-06-27 06:11:27,5,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:11:27,6,0.00,0.00,6.25,0.00,0.00,93.75
2020-06-27 06:11:27,7,4.04,0.00,0.00,0.00,0.00,95.96
2020-06-27 06:11:28,0,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:11:28,1,4.08,0.00,3.06,0.00,0.00,92.86
2020-06-27 06:11:28,2,8.00,0.00,4.00,0.00,0.00,88.00
2020-06-27 06:11:28,3,11.22,0.00,10.20,0.00,0.00,78.57
2020-06-27 06:11:28,4,8.00,0.00,5.00,0.00,0.00,87.00
2020-06-27 06:11:28,5,2.06,0.00,2.06,0.00,0.00,95.88
2020-06-27 06:11:28,6,1.04,0.00,5.21,0.00,0.00,93.75
2020-06-27 06:11:28,7,4.04,0.00,0.00,0.00,0.00,95.96
2020-06-27 06:11:29,0,4.04,0.00,4.04,0.00,0.00,91.92
2020-06-27 06:11:29,1,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:11:29,2,3.06,0.00,2.04,0.00,0.00,94.90
2020-06-27 06:11:29,3,4.04,0.00,2.02,0.00,0.00,93.94
2020-06-27 06:11:29,4,5.10,0.00,2.04,0.00,0.00,92.86
2020-06-27 06:11:29,5,6.06,0.00,5.05,0.00,0.00,88.89
2020-06-27 06:11:29,6,3.16,0.00,8.42,0.00,0.00,88.42
2020-06-27 06:11:29,7,5.05,0.00,1.01,0.00,0.00,93.94
2020-06-27 06:11:30,0,3.06,0.00,2.04,0.00,0.00,94.90
2020-06-27 06:11:30,1,3.03,0.00,3.03,0.00,0.00,93.94
2020-06-27 06:11:30,2,4.04,0.00,2.02,0.00,0.00,93.94
2020-06-27 06:11:30,3,12.00,0.00,9.00,0.00,0.00,79.00
2020-06-27 06:11:30,4,7.14,0.00,3.06,0.00,0.00,89.80
2020-06-27 06:11:30,5,7.07,0.00,2.02,0.00,0.00,90.91
2020-06-27 06:11:30,6,2.06,0.00,6.19,0.00,0.00,91.75
2020-06-27 06:11:30,7,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:11:31,0,2.02,0.00,1.01,1.01,0.00,95.96
2020-06-27 06:11:31,1,2.04,0.00,2.04,0.00,0.00,95.92
2020-06-27 06:11:31,2,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:11:31,3,3.96,0.00,0.99,0.00,0.00,95.05
2020-06-27 06:11:31,4,6.00,0.00,2.00,0.00,0.00,92.00
2020-06-27 06:11:31,5,12.12,0.00,10.10,0.00,0.00,77.78
2020-06-27 06:11:31,6,4.12,0.00,7.22,1.03,0.00,87.63
2020-06-27 06:11:31,7,7.14,0.00,5.10,0.00,0.00,87.76
2020-06-27 06:11:32,0,4.08,0.00,1.02,0.00,0.00,94.90
2020-06-27 06:11:32,1,1.02,0.00,1.02,0.00,0.00,97.96
2020-06-27 06:11:32,2,6.12,0.00,5.10,0.00,0.00,88.78
2020-06-27 06:11:32,3,5.15,0.00,3.09,0.00,0.00,91.75
2020-06-27 06:11:32,4,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:11:32,5,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:11:32,6,3.16,0.00,7.37,0.00,0.00,89.47
2020-06-27 06:11:32,7,9.09,0.00,9.09,0.00,0.00,81.82
2020-06-27 06:11:33,0,3.06,0.00,0.00,0.00,0.00,96.94
2020-06-27 06:11:33,1,4.00,0.00,4.00,0.00,0.00,92.00
2020-06-27 06:11:33,2,9.18,0.00,7.14,0.00,0.00,83.67
2020-06-27 06:11:33,3,8.08,0.00,6.06,0.00,0.00,85.86
2020-06-27 06:11:33,4,5.05,0.00,3.03,0.00,0.00,91.92
2020-06-27 06:11:33,5,6.06,0.00,2.02,0.00,0.00,91.92
2020-06-27 06:11:33,6,1.02,0.00,7.14,0.00,0.00,91.84
2020-06-27 06:11:33,7,5.94,0.00,1.98,0.00,0.00,92.08
2020-06-27 06:11:34,0,6.12,0.00,6.12,0.00,0.00,87.76
2020-06-27 06:11:34,1,4.04,0.00,4.04,0.00,0.00,91.92
2020-06-27 06:11:34,2,6.00,0.00,3.00,0.00,0.00,91.00
2020-06-27 06:11:34,3,7.14,0.00,4.08,0.00,0.00,88.78
2020-06-27 06:11:34,4,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:11:34,5,3.03,0.00,2.02,0.00,0.00,94.95
2020-06-27 06:11:34,6,0.00,0.00,6.32,0.00,0.00,93.68
2020-06-27 06:11:34,7,8.08,0.00,2.02,0.00,0.00,89.90
2020-06-27 06:11:35,0,11.22,0.00,11.22,0.00,0.00,77.55
2020-06-27 06:11:35,1,2.04,0.00,1.02,0.00,0.00,96.94
2020-06-27 06:11:35,2,8.16,0.00,6.12,0.00,0.00,85.71
2020-06-27 06:11:35,3,4.00,0.00,2.00,0.00,0.00,94.00
2020-06-27 06:11:35,4,6.06,0.00,1.01,0.00,0.00,92.93
2020-06-27 06:11:35,5,2.04,0.00,0.00,0.00,0.00,97.96
2020-06-27 06:11:35,6,1.05,0.00,5.26,0.00,0.00,93.68
2020-06-27 06:11:35,7,4.04,0.00,0.00,0.00,0.00,95.96
2020-06-27 06:11:36,0,3.06,0.00,1.02,1.02,0.00,94.90
2020-06-27 06:11:36,1,1.01,0.00,3.03,0.00,0.00,95.96
2020-06-27 06:11:36,2,11.11,0.00,10.10,0.00,0.00,78.79
2020-06-27 06:11:36,3,5.10,0.00,5.10,0.00,0.00,89.80
2020-06-27 06:11:36,4,5.00,0.00,2.00,0.00,0.00,93.00
2020-06-27 06:11:36,5,6.12,0.00,2.04,0.00,0.00,91.84
2020-06-27 06:11:36,6,2.13,0.00,7.45,0.00,0.00,90.43
2020-06-27 06:11:36,7,3.00,0.00,1.00,0.00,0.00,96.00
2020-06-27 06:11:37,0,4.08,0.00,0.00,0.00,0.00,95.92
2020-06-27 06:11:37,1,5.10,0.00,3.06,0.00,0.00,91.84
2020-06-27 06:11:37,2,7.14,0.00,2.04,0.00,0.00,90.82
2020-06-27 06:11:37,3,7.07,0.00,6.06,0.00,0.00,86.87
2020-06-27 06:11:37,4,3.03,0.00,2.02,0.00,0.00,94.95
2020-06-27 06:11:37,5,7.07,0.00,6.06,0.00,0.00,86.87
2020-06-27 06:11:37,6,1.02,0.00,7.14,0.00,0.00,91.84
2020-06-27 06:11:37,7,3.03,0.00,0.00,0.00,0.00,96.97
2020-06-27 06:11:38,0,6.12,0.00,5.10,0.00,0.00,88.78
2020-06-27 06:11:38,1,2.00,0.00,1.00,0.00,0.00,97.00
2020-06-27 06:11:38,2,6.00,0.00,1.00,0.00,0.00,93.00
2020-06-27 06:11:38,3,10.10,0.00,10.10,0.00,0.00,79.80
2020-06-27 06:11:38,4,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:11:38,5,4.04,0.00,5.05,0.00,0.00,90.91
2020-06-27 06:11:38,6,4.26,0.00,6.38,0.00,0.00,89.36
2020-06-27 06:11:38,7,4.04,0.00,2.02,0.00,0.00,93.94
2020-06-27 06:11:39,0,7.14,0.00,7.14,0.00,0.00,85.71
2020-06-27 06:11:39,1,1.02,0.00,2.04,0.00,0.00,96.94
2020-06-27 06:11:39,2,8.16,0.00,2.04,0.00,0.00,89.80
2020-06-27 06:11:39,3,2.04,0.00,0.00,0.00,0.00,97.96
2020-06-27 06:11:39,4,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:11:39,5,10.10,0.00,10.10,0.00,0.00,79.80
2020-06-27 06:11:39,6,2.08,0.00,5.21,0.00,0.00,92.71
2020-06-27 06:11:39,7,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:11:40,0,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:11:40,1,1.01,0.00,4.04,0.00,0.00,94.95
2020-06-27 06:11:40,2,6.00,0.00,0.00,0.00,0.00,94.00
2020-06-27 06:11:40,3,7.07,0.00,5.05,0.00,0.00,87.88
2020-06-27 06:11:40,4,7.00,0.00,4.00,0.00,0.00,89.00
2020-06-27 06:11:40,5,8.08,0.00,4.04,0.00,0.00,87.88
2020-06-27 06:11:40,6,0.00,0.00,5.26,0.00,0.00,94.74
2020-06-27 06:11:40,7,7.07,0.00,7.07,0.00,0.00,85.86
2020-06-27 06:11:41,0,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:41,1,5.05,0.00,4.04,0.00,0.00,90.91
2020-06-27 06:11:41,2,3.00,0.00,1.00,0.00,0.00,96.00
2020-06-27 06:11:41,3,1.03,0.00,0.00,0.00,0.00,98.97
2020-06-27 06:11:41,4,4.08,0.00,0.00,0.00,0.00,95.92
2020-06-27 06:11:41,5,15.46,0.00,13.40,0.00,0.00,71.13
2020-06-27 06:11:41,6,1.04,0.00,5.21,0.00,0.00,93.75
2020-06-27 06:11:41,7,5.10,0.00,3.06,0.00,0.00,91.84
2020-06-27 06:11:42,0,2.04,0.00,1.02,0.00,0.00,96.94
2020-06-27 06:11:42,1,0.00,0.00,0.00,0.00,0.00,100.00
2020-06-27 06:11:42,2,8.08,0.00,5.05,0.00,0.00,86.87
2020-06-27 06:11:42,3,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:11:42,4,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:11:42,5,16.49,0.00,10.31,0.00,0.00,73.20
2020-06-27 06:11:42,6,4.21,0.00,7.37,1.05,0.00,87.37
2020-06-27 06:11:42,7,5.10,0.00,2.04,0.00,0.00,92.86
2020-06-27 06:11:43,0,2.04,0.00,1.02,0.00,0.00,96.94
2020-06-27 06:11:43,1,2.02,0.00,3.03,0.00,0.00,94.95
2020-06-27 06:11:43,2,12.24,0.00,9.18,0.00,0.00,78.57
2020-06-27 06:11:43,3,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:11:43,4,6.06,0.00,3.03,0.00,0.00,90.91
2020-06-27 06:11:43,5,5.10,0.00,5.10,0.00,0.00,89.80
2020-06-27 06:11:43,6,0.00,0.00,7.29,0.00,0.00,92.71
2020-06-27 06:11:43,7,7.00,0.00,3.00,0.00,0.00,90.00
2020-06-27 06:11:44,0,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:44,1,1.00,0.00,1.00,0.00,0.00,98.00
2020-06-27 06:11:44,2,18.18,0.00,18.18,0.00,0.00,63.64
2020-06-27 06:11:44,3,2.06,0.00,1.03,0.00,0.00,96.91
2020-06-27 06:11:44,4,4.95,0.00,0.99,0.00,0.00,94.06
2020-06-27 06:11:44,5,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:11:44,6,1.03,0.00,8.25,0.00,0.00,90.72
2020-06-27 06:11:44,7,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:11:45,0,7.14,0.00,7.14,0.00,0.00,85.71
2020-06-27 06:11:45,1,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:45,2,9.18,0.00,5.10,0.00,0.00,85.71
2020-06-27 06:11:45,3,3.00,0.00,2.00,0.00,0.00,95.00
2020-06-27 06:11:45,4,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:45,5,5.05,0.00,0.00,0.00,0.00,94.95
2020-06-27 06:11:45,6,0.00,0.00,5.26,0.00,0.00,94.74
2020-06-27 06:11:45,7,7.22,0.00,6.19,0.00,0.00,86.60
2020-06-27 06:11:46,0,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:11:46,1,2.00,0.00,4.00,0.00,0.00,94.00
2020-06-27 06:11:46,2,9.18,0.00,6.12,0.00,0.00,84.69
2020-06-27 06:11:46,3,14.43,0.00,12.37,0.00,0.00,73.20
2020-06-27 06:11:46,4,8.00,0.00,2.00,0.00,0.00,90.00
2020-06-27 06:11:46,5,4.12,0.00,1.03,0.00,0.00,94.85
2020-06-27 06:11:46,6,1.05,0.00,5.26,0.00,0.00,93.68
2020-06-27 06:11:46,7,0.99,0.00,0.99,0.00,0.00,98.02
2020-06-27 06:11:47,0,3.09,0.00,2.06,0.00,0.00,94.85
2020-06-27 06:11:47,1,2.04,0.00,2.04,0.00,0.00,95.92
2020-06-27 06:11:47,2,12.12,0.00,9.09,0.00,0.00,78.79
2020-06-27 06:11:47,3,4.08,0.00,1.02,0.00,0.00,94.90
2020-06-27 06:11:47,4,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:11:47,5,5.10,0.00,0.00,0.00,0.00,94.90
2020-06-27 06:11:47,6,2.08,0.00,8.33,0.00,0.00,89.58
2020-06-27 06:11:47,7,9.18,0.00,5.10,1.02,0.00,84.69
2020-06-27 06:11:48,0,4.08,0.00,0.00,0.00,0.00,95.92
2020-06-27 06:11:48,1,7.14,0.00,8.16,0.00,0.00,84.69
2020-06-27 06:11:48,2,2.00,0.00,2.00,0.00,0.00,96.00
2020-06-27 06:11:48,3,4.08,0.00,5.10,0.00,0.00,90.82
2020-06-27 06:11:48,4,5.05,0.00,1.01,0.00,0.00,93.94
2020-06-27 06:11:48,5,4.04,0.00,4.04,0.00,0.00,91.92
2020-06-27 06:11:48,6,0.00,0.00,5.21,0.00,0.00,94.79
2020-06-27 06:11:48,7,6.12,0.00,5.10,0.00,0.00,88.78
2020-06-27 06:11:49,0,6.12,0.00,2.04,0.00,0.00,91.84
2020-06-27 06:11:49,1,6.06,0.00,7.07,0.00,0.00,86.87
2020-06-27 06:11:49,2,7.07,0.00,6.06,0.00,0.00,86.87
2020-06-27 06:11:49,3,6.00,0.00,2.00,0.00,0.00,92.00
2020-06-27 06:11:49,4,6.12,0.00,5.10,0.00,0.00,88.78
2020-06-27 06:11:49,5,3.03,0.00,0.00,0.00,0.00,96.97
2020-06-27 06:11:49,6,1.02,0.00,7.14,1.02,0.00,90.82
2020-06-27 06:11:49,7,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:11:50,0,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:11:50,1,1.02,0.00,1.02,0.00,0.00,97.96
2020-06-27 06:11:50,2,17.71,0.00,16.67,0.00,0.00,65.62
2020-06-27 06:11:50,3,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:11:50,4,2.02,0.00,2.02,0.00,0.00,95.96
2020-06-27 06:11:50,5,7.00,0.00,2.00,0.00,0.00,91.00
2020-06-27 06:11:50,6,0.00,0.00,4.30,0.00,0.00,95.70
2020-06-27 06:11:50,7,3.96,0.00,0.99,0.00,0.00,95.05
2020-06-27 06:11:51,0,2.06,0.00,1.03,0.00,0.00,96.91
2020-06-27 06:11:51,1,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:11:51,2,6.00,0.00,0.00,0.00,0.00,94.00
2020-06-27 06:11:51,3,3.03,0.00,2.02,0.00,0.00,94.95
2020-06-27 06:11:51,4,4.00,0.00,2.00,0.00,0.00,94.00
2020-06-27 06:11:51,5,12.24,0.00,13.27,0.00,0.00,74.49
2020-06-27 06:11:51,6,3.09,0.00,8.25,0.00,0.00,88.66
2020-06-27 06:11:51,7,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:11:52,0,12.24,0.00,10.20,0.00,0.00,77.55
2020-06-27 06:11:52,1,3.00,0.00,3.00,0.00,0.00,94.00
2020-06-27 06:11:52,2,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:11:52,3,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:11:52,4,4.08,0.00,2.04,0.00,0.00,93.88
2020-06-27 06:11:52,5,8.16,0.00,5.10,0.00,0.00,86.73
2020-06-27 06:11:52,6,3.16,0.00,7.37,0.00,0.00,89.47
2020-06-27 06:11:52,7,3.03,0.00,4.04,0.00,0.00,92.93
2020-06-27 06:11:53,0,7.07,0.00,5.05,0.00,0.00,87.88
2020-06-27 06:11:53,1,3.06,0.00,2.04,0.00,0.00,94.90
2020-06-27 06:11:53,2,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:11:53,3,4.00,0.00,6.00,0.00,0.00,90.00
2020-06-27 06:11:53,4,5.05,0.00,5.05,0.00,0.00,89.90
2020-06-27 06:11:53,5,8.91,0.00,5.94,0.00,0.00,85.15
2020-06-27 06:11:53,6,1.04,0.00,4.17,0.00,0.00,94.79
2020-06-27 06:11:53,7,7.14,0.00,0.00,0.00,0.00,92.86
2020-06-27 06:11:54,0,0.00,0.00,0.00,0.00,0.00,100.00
2020-06-27 06:11:54,1,1.02,0.00,1.02,0.00,0.00,97.96
2020-06-27 06:11:54,2,14.29,0.00,10.20,0.00,0.00,75.51
2020-06-27 06:11:54,3,4.00,0.00,6.00,0.00,0.00,90.00
2020-06-27 06:11:54,4,3.06,0.00,0.00,0.00,0.00,96.94
2020-06-27 06:11:54,5,4.08,0.00,0.00,0.00,0.00,95.92
2020-06-27 06:11:54,6,1.04,0.00,7.29,0.00,0.00,91.67
2020-06-27 06:11:54,7,8.00,0.00,3.00,0.00,0.00,89.00
2020-06-27 06:11:55,0,4.08,0.00,1.02,0.00,0.00,94.90
