recv_stamp,msg_stamp
1588362981189725508,1588362981185202994
1588362981289633744,1588362981285114218
1588362981389568093,1588362981385113850
1588362981489700853,1588362981485216528
1588362981589688379,1588362981585103835
1588362981689479399,1588362981685011042
1588362981789487689,1588362981785022263
1588362981890322016,1588362981885202503
1588362981989537669,1588362981985010280
1588362982089665307,1588362982085087952
1588362982189785689,1588362982185037201
1588362982289740879,1588362982285140866
1588362982389285432,1588362982384835097
1588362982489838662,1588362982485002031
1588362982589192205,1588362982584704168
1588362982689559919,1588362982684802000
1588362982789694275,1588362982784939225
1588362982889845439,1588362982885008843
1588362982989708642,1588362982985197869
1588362983089748512,1588362983085130441
1588362983189905353,1588362983185194902
1588362983289658080,1588362983285108420
1588362983389814481,1588362983385094078
1588362983489588848,1588362983485018624
1588362983589499790,1588362983585014211
1588362983689768154,1588362983685037192
1588362983789356333,1588362983785016109
1588362983889690806,1588362983885011453
1588362983989771482,1588362983985035511
1588362984089451219,1588362984084742436
1588362984189126524,1588362984184633969
1588362984289103228,1588362984284605531
1588362984389095315,1588362984384626210
1588362984489459949,1588362984485002340
1588362984589673118,1588362984585010218
1588362984689757803,1588362984685110279
1588362984789768069,1588362984785101296
1588362984889799898,1588362984885101825
1588362984989808775,1588362984985211223
1588362985089649710,1588362985085195780
1588362985190161927,1588362985185213321
1588362985289515005,1588362985285064787
1588362985389864989,1588362985385209969
1588362985489431066,1588362985485068846
1588362985589827532,1588362985585147831
1588362985689617998,1588362985685137338
1588362985789489988,1588362985785072741
1588362985889538739,1588362985885008029
1588362985989598907,1588362985984860440
1588362986089536386,1588362986085004953
1588362986189250539,1588362986184861800
1588362986289691487,1588362986285018613
1588362986389716165,1588362986385026496
1588362986489680854,1588362986485016429
1588362986589425688,1588362986584996386
1588362986689466484,1588362986684989847
1588362986789516851,1588362986785035038
1588362986889630003,1588362986885146773
1588362986989639638,1588362986985156741
1588362987089994466,1588362987085186970
1588362987189670974,1588362987185079369
1588362987289705590,1588362987285016583
1588362987389337946,1588362987384887304
1588362987489344260,1588362987484832541
1588362987589409719,1588362987584945808
1588362987689581193,1588362987685048485
1588362987789721503,1588362987785249109
1588362987890662979,1588362987885508783
1588362987990048255,1588362987985343088
1588362988090029349,1588362988085279351
1588362988189661899,1588362988185159699
1588362988289758517,1588362988285320758
1588362988389649004,1588362988384989417
1588362988489507066,1588362988485063565
1588362988589990550,1588362988585056215
1588362988689811080,1588362988685019335
1588362988789575154,1588362988785105853
1588362988889606408,1588362988885177079
1588362988990025581,1588362988985366407
1588362989090244117,1588362989085474752
1588362989190126451,1588362989185703611
1588362989290401497,1588362989285795596
1588362989390122029,1588362989385669377
1588362989490198854,1588362989485614962
1588362989590051459,1588362989585553117
1588362989689932309,1588362989685500692
1588362989789763209,1588362989785269256
1588362989889731805,1588362989885187796
1588362989989468419,1588362989985090095
1588362990089682010,1588362990085137325
1588362990189653824,1588362990185067735
1588362990289674197,1588362990285209938
1588362990389683545,1588362990385030504
1588362990489624670,1588362990485040820
1588362990589624147,1588362990585183029
1588362990689622543,1588362990685125074
1588362990789749782,1588362990785293353
1588362990889999831,1588362990885275906
1588362990989923581,1588362990985457070
1588362991089788520,1588362991085319757
1588362991190125716,1588362991185510078
1588362991290083294,1588362991285526576
1588362991390428061,1588362991385602439
1588362991490278929,1588362991485612178
1588362991590081878,1588362991585606402
1588362991690143124,1588362991685546823
1588362991790077794,1588362991785452156
1588362991890268545,1588362991885480558
1588362991989745636,1588362991985078067
1588362992089983572,1588362992085011135
1588362992189481016,1588362992184855426
1588362992289650334,1588362992285009656
1588362992389382146,1588362992385032607
1588362992489454890,1588362992484985636
1588362992589488816,1588362992585067833
1588362992689879950,1588362992685116573
1588362992789800340,1588362992785333093
1588362992889945643,1588362992885332757
1588362992989751282,1588362992985136200
1588362993089871865,1588362993085109147
1588362993189926171,1588362993184932036
1588362993289598820,1588362993285009815
1588362993390077178,1588362993385060120
1588362993490416436,1588362993485076554
1588362993589473453,1588362993585094884
1588362993690143469,1588362993685310712
1588362993790163605,1588362993785484843
1588362993890348311,1588362993885577911
1588362993990026994,1588362993985526098
1588362994089795275,1588362994085332566
